Cow_ID,Day,Breed,Months after giving birth,Previous_Mastits_status,IUFL,EUFL,IUFR,EUFR,IURL,EURL,IURR,EURR,Temperature,Hardness,Pain,Milk_visibility,class1,Rumination_Time_min,Eating_Time_min,Lying_Time_hr,Steps_Per_Day,SCC_K_cells_per_mL,Milk_Conductivity_mS,Milk_Yield_L
cow31,4,Jersey,1,0,213,234,186,237,193,223,197,224,38.7,0.0,0.0,0,0,564.3,434.2,10.6,2866,53.7,5.0,20.3
cow31,5,Jersey,1,0,197,232,197,225,202,232,198,234,38.9,0.0,0.0,0,0,537.2,383.7,12.9,3357,87.6,3.7,18.7
cow31,6,Jersey,1,0,199,225,215,230,195,225,188,219,38.9,0.0,0.0,0,0,581.4,397.0,12.2,2608,47.0,4.7,18.9
cow32,1,Jersey,2,0,197,228,197,232,195,231,197,234,38.1,0.0,0.0,0,1,302.3,227.7,12.8,1605,1107.7,7.9,12.6
cow32,2,Jersey,2,0,200,236,192,229,200,224,208,227,38.1,1.0,0.0,0,1,246.0,214.0,15.3,1532,863.7,7.3,13.7
cow32,3,Jersey,2,0,195,220,188,235,196,228,203,224,38.1,0.0,0.0,0,1,240.3,196.0,14.6,1625,4284.5,9.3,8.6
cow32,4,Jersey,2,0,196,225,261,239,203,229,195,234,38.6,0.0,0.0,1,1,361.0,283.4,12.5,1618,5204.8,8.6,13.2
cow32,5,Jersey,2,0,193,231,286,228,189,231,198,228,39.2,1.0,1.0,1,1,363.9,309.8,13.3,1915,2037.4,7.4,9.9
cow32,6,Jersey,2,0,196,218,308,227,190,222,187,231,39.6,1.0,1.0,1,1,287.8,243.9,14.1,1280,1294.7,8.4,10.2
cow33,1,Jersey,1,0,190,232,200,232,206,237,198,226,38.3,0.0,0.0,0,0,504.7,377.2,11.1,3212,24.7,3.4,19.6
cow33,2,Jersey,1,0,191,220,208,232,202,228,212,222,38.3,0.0,0.0,0,0,578.5,402.1,11.1,2705,137.6,4.0,19.4
cow33,3,Jersey,1,0,190,228,194,232,196,233,203,220,38.9,0.0,0.0,0,0,475.7,354.6,11.5,2614,49.8,5.6,20.4
cow33,4,Jersey,1,0,204,230,201,239,196,234,197,217,38.6,0.0,0.0,0,0,484.2,393.1,10.2,3706,36.7,4.8,19.3
cow33,5,Jersey,1,0,195,217,204,225,206,227,193,223,38.9,0.0,0.0,0,0,545.7,389.2,8.8,2675,81.1,4.7,20.9
cow33,6,Jersey,1,0,208,231,196,234,196,221,194,231,38.5,0.0,0.0,0,0,504.2,377.4,11.8,3257,63.1,5.3,18.3
cow34,1,Jersey,1,0,201,235,194,231,199,238,196,224,38.2,0.0,0.0,0,0,519.8,351.7,9.1,3212,27.8,5.0,20.4
cow34,2,Jersey,1,0,199,238,196,231,190,224,194,228,38.4,0.0,0.0,0,0,513.5,403.4,10.3,3470,30.6,4.3,20.9
cow34,3,Jersey,1,0,193,242,194,230,197,224,196,228,38.4,0.0,0.0,0,0,533.5,379.5,9.4,2337,100.2,5.2,22.7
cow34,4,Jersey,1,0,201,234,201,231,194,230,192,228,38.4,0.0,0.0,0,0,576.3,432.7,9.5,3356,50.5,3.1,20.6
cow34,5,Jersey,1,0,190,214,195,236,198,236,193,226,38.3,0.0,0.0,0,0,523.6,380.0,12.0,2977,113.0,4.0,21.3
cow34,6,Jersey,1,0,201,232,200,233,193,227,183,238,38.2,0.0,0.0,0,0,545.8,406.5,11.2,2760,87.9,4.4,22.1
cow35,1,Jersey,1,0,194,235,193,234,200,229,196,223,38.5,0.0,0.0,0,0,438.0,342.9,11.2,2900,163.8,4.9,20.0
cow35,2,Jersey,1,0,194,230,200,250,195,218,209,218,38.4,0.0,0.0,0,0,518.1,370.7,9.9,3415,44.7,4.2,19.2
cow35,3,Jersey,1,0,194,237,200,222,190,231,191,232,38.2,0.0,0.0,0,0,486.3,379.4,10.7,3292,93.3,3.1,20.1
cow35,4,Jersey,1,0,195,231,193,230,212,232,195,242,38.3,0.0,0.0,0,0,471.2,337.1,12.0,2949,123.4,3.0,20.7
cow35,5,Jersey,1,0,193,219,200,218,210,228,203,227,38.2,0.0,0.0,0,0,484.9,372.9,11.4,2544,51.5,4.4,21.8
cow35,6,Jersey,1,0,206,232,195,233,191,232,209,234,38.4,0.0,0.0,0,0,506.6,365.0,12.5,2573,173.0,4.1,21.0
cow36,1,Jersey,1,0,198,223,199,231,194,228,200,224,38.8,0.0,0.0,0,1,331.6,283.3,14.7,1601,521.0,7.3,17.0
cow36,2,Jersey,1,0,253,226,194,225,205,222,200,231,39.2,0.0,1.0,0,1,241.9,214.9,13.2,789,1019.7,7.1,10.4
cow36,3,Jersey,1,0,268,234,195,225,197,227,192,229,39.1,1.0,0.0,0,1,296.2,256.6,11.3,1253,505.5,8.1,12.0
cow36,4,Jersey,1,0,280,225,198,231,200,231,198,229,39.7,1.0,1.0,1,1,275.6,224.0,12.6,2372,1102.7,9.0,12.1
cow36,5,Jersey,1,0,293,220,192,236,201,240,207,232,39.8,1.0,1.0,1,1,281.9,251.6,13.4,1484,1761.6,8.1,13.8
cow36,6,Jersey,1,0,298,229,194,224,200,228,198,223,39.9,1.0,1.0,1,1,335.1,279.9,12.6,1597,3899.6,9.1,12.0
cow37,1,Jersey,1,0,200,226,204,229,202,226,208,216,38.7,0.0,0.0,0,0,541.5,383.2,10.2,2576,71.4,4.2,22.0
cow37,2,Jersey,1,0,200,225,195,233,207,237,192,230,38.2,0.0,0.0,0,0,573.5,411.1,11.6,2509,52.6,4.9,20.4
cow37,3,Jersey,1,0,195,238,205,231,187,229,193,224,38.2,0.0,0.0,0,0,513.8,378.7,14.4,3318,27.2,5.6,17.0
cow37,4,Jersey,1,0,202,225,202,221,189,219,200,234,38.6,0.0,0.0,0,0,492.2,352.2,10.9,2887,34.3,4.4,19.7
cow37,5,Jersey,1,0,185,223,191,230,198,228,200,244,38.3,0.0,0.0,0,0,511.0,372.3,11.5,3469,98.4,4.5,20.6
cow37,6,Jersey,1,0,197,225,201,228,193,225,203,232,38.4,0.0,0.0,0,0,529.7,367.7,9.9,3057,146.0,4.2,20.7
cow38,1,Jersey,1,0,200,230,208,232,208,225,199,226,38.6,0.0,0.0,0,0,527.1,426.5,13.0,4423,59.5,5.0,17.5
cow38,2,Jersey,1,0,190,225,202,224,196,237,198,234,38.4,0.0,0.0,0,0,476.6,373.0,12.5,2811,183.4,5.2,19.3
cow38,3,Jersey,1,0,197,235,196,226,203,240,197,223,38.4,0.0,0.0,0,0,523.6,387.1,12.5,3156,41.2,4.8,18.1
cow38,4,Jersey,1,0,187,233,182,231,204,225,208,231,38.7,0.0,0.0,0,0,529.1,406.6,13.1,2682,60.7,4.3,21.5
cow38,5,Jersey,1,0,200,232,179,234,197,231,204,223,38.7,0.0,0.0,0,0,620.7,404.8,11.0,3453,64.3,3.3,17.5
cow38,6,Jersey,1,0,199,227,201,219,203,231,202,227,38.5,0.0,0.0,0,0,595.1,379.0,11.1,3216,228.5,4.5,20.8
cow39,1,Jersey,1,0,201,230,205,227,210,225,207,223,38.7,0.0,0.0,0,0,485.9,352.3,13.6,2656,87.1,4.3,19.8
cow39,2,Jersey,1,0,203,232,202,224,188,222,190,223,38.6,0.0,0.0,0,0,508.5,348.3,12.3,2913,22.9,4.7,17.7
cow39,3,Jersey,1,0,198,224,193,228,204,227,197,229,38.6,0.0,0.0,0,0,461.5,340.6,8.8,3589,153.3,4.6,21.4
cow39,4,Jersey,1,0,194,235,202,225,195,230,205,234,38.6,0.0,0.0,0,0,496.4,369.5,12.0,3541,284.3,5.8,22.1
cow39,5,Jersey,1,0,194,225,189,226,199,225,200,228,38.7,0.0,0.0,0,0,532.6,404.1,10.8,2474,66.8,3.9,21.8
cow39,6,Jersey,1,0,199,233,196,233,194,224,207,227,38.6,0.0,0.0,0,0,568.2,388.5,12.6,2854,42.7,3.2,20.3
cow40,1,Jersey,2,0,199,227,200,229,211,227,193,234,38.3,0.0,0.0,0,0,490.8,369.7,12.0,3769,144.3,3.6,19.2
cow40,2,Jersey,2,0,197,234,191,235,201,240,198,223,38.3,0.0,0.0,0,0,493.8,364.6,9.4,2973,308.5,4.0,19.8
cow40,3,Jersey,2,0,205,223,189,231,196,228,192,228,38.4,0.0,0.0,0,0,434.1,334.7,11.8,3113,142.8,5.4,20.8
cow40,4,Jersey,2,0,198,221,210,219,202,236,200,226,38.2,0.0,0.0,0,0,513.5,366.7,11.8,3451,25.9,3.5,19.9
cow40,5,Jersey,2,0,204,221,194,229,195,229,183,228,38.4,0.0,0.0,0,0,477.5,379.4,11.9,2507,133.8,3.6,19.4
cow40,6,Jersey,2,0,194,225,196,218,186,224,193,223,38.2,0.0,0.0,0,0,498.8,365.4,12.2,2664,105.0,4.8,21.1
cow41,1,Jersey,2,0,197,235,193,228,210,228,189,226,38.1,0.0,0.0,0,0,484.9,390.9,13.3,2911,41.1,5.2,19.7
cow41,2,Jersey,2,0,192,224,211,223,190,223,203,232,38.4,0.0,0.0,0,0,516.2,363.5,12.0,3522,193.5,3.3,21.7
cow41,3,Jersey,2,0,200,231,197,233,191,224,201,231,38.2,0.0,0.0,0,0,449.7,351.2,11.5,3448,107.5,3.1,21.5
cow41,4,Jersey,2,0,210,234,195,225,200,237,187,230,38.3,0.0,0.0,0,0,461.3,343.7,12.9,3328,197.0,3.9,20.5
cow41,5,Jersey,2,0,189,236,207,234,208,227,199,233,38.3,0.0,0.0,0,0,605.2,425.2,14.2,2984,38.2,5.0,17.9
cow41,6,Jersey,2,0,197,238,198,237,197,236,198,232,38.3,0.0,0.0,0,0,468.5,360.5,12.6,3492,104.6,4.6,20.6
cow42,1,Jersey,2,0,198,223,200,221,181,226,201,225,38.5,0.0,0.0,0,0,476.1,348.3,11.7,2979,42.8,3.9,20.7
cow42,2,Jersey,2,0,200,231,203,229,194,236,202,223,38.8,0.0,0.0,0,0,593.5,376.2,12.0,3271,94.3,5.1,21.7
cow42,3,Jersey,2,0,188,232,200,222,208,227,194,234,38.6,0.0,0.0,0,0,636.2,394.6,11.8,3405,220.4,4.6,21.2
cow42,4,Jersey,2,0,182,228,186,235,197,221,193,222,38.4,0.0,0.0,0,0,473.1,374.8,11.5,3719,29.7,4.4,20.7
cow42,5,Jersey,2,0,206,223,204,231,193,229,195,229,38.3,0.0,0.0,0,0,505.3,393.3,14.1,3017,30.9,3.2,19.5
cow42,6,Jersey,2,0,200,235,205,229,196,230,198,225,38.5,0.0,0.0,0,0,533.7,422.2,10.6,2895,153.7,3.9,21.5
cow43,1,Jersey,4,0,192,221,200,222,201,236,192,224,38.6,0.0,0.0,0,0,589.1,421.2,12.9,3558,78.7,6.1,19.6
cow43,2,Jersey,4,0,203,228,197,230,208,234,193,230,38.5,0.0,0.0,0,0,480.5,333.0,11.3,3589,178.4,4.2,20.7
cow43,3,Jersey,4,0,201,231,192,230,194,232,194,228,38.4,0.0,0.0,0,0,510.2,366.6,9.7,2823,45.5,3.7,19.3
cow43,4,Jersey,4,0,207,229,207,230,202,225,194,228,38.2,0.0,0.0,0,0,551.1,398.9,11.3,2598,82.3,4.2,22.0
cow43,5,Jersey,4,0,186,235,202,227,210,242,187,225,38.3,0.0,0.0,0,0,537.4,372.3,10.8,3528,127.8,4.6,19.5
cow43,6,Jersey,4,0,199,229,191,233,201,235,190,227,38.5,0.0,0.0,0,0,505.0,400.6,12.2,2383,91.8,5.2,19.6
cow44,1,Jersey,5,0,189,227,200,226,201,225,203,234,38.0,0.0,0.0,0,0,514.6,417.1,11.6,2363,23.1,5.0,19.4
cow44,2,Jersey,5,0,198,231,203,226,194,224,193,234,38.4,0.0,0.0,0,0,465.0,355.6,10.3,2933,558.2,4.0,20.0
cow44,3,Jersey,5,0,217,231,197,240,202,232,189,232,38.4,0.0,0.0,0,0,510.5,374.1,13.3,3041,92.0,5.5,18.5
cow44,4,Jersey,5,0,189,234,203,226,194,230,195,220,38.1,0.0,0.0,0,0,509.3,350.3,12.8,2576,31.5,5.2,21.2
cow44,5,Jersey,5,0,192,235,201,232,198,225,201,224,38.3,0.0,0.0,0,0,529.3,413.4,13.4,3089,98.7,4.1,18.3
cow44,6,Jersey,5,0,198,237,192,233,197,234,186,233,38.5,0.0,0.0,0,0,497.8,368.0,11.8,3107,106.8,4.4,20.6
cow45,1,Jersey,5,0,193,233,200,240,191,235,204,230,38.7,0.0,0.0,0,0,538.9,386.1,11.5,2808,157.8,5.0,18.4
cow45,2,Jersey,4,0,206,229,199,225,203,229,197,230,38.4,0.0,0.0,0,0,560.5,413.0,12.3,3813,150.7,5.4,17.8
cow45,3,Jersey,4,0,209,240,200,226,203,227,203,225,38.8,0.0,0.0,0,0,526.2,373.2,10.8,3172,68.5,3.3,20.4
cow45,4,Jersey,4,0,196,228,189,225,201,236,205,233,38.7,0.0,0.0,0,0,534.1,391.1,11.7,3451,24.2,4.6,18.5
cow45,5,Jersey,4,0,198,232,205,235,188,235,190,222,38.7,0.0,0.0,0,0,522.1,355.3,11.3,2418,109.2,4.5,19.8
cow45,6,Jersey,4,0,198,243,200,236,194,229,200,221,38.4,0.0,0.0,0,0,520.0,399.6,9.7,2414,25.5,4.0,20.5
cow46,1,Jersey,1,0,205,228,208,225,187,233,201,222,38.1,0.0,0.0,0,0,491.1,360.8,11.7,3184,183.9,4.0,19.8
cow46,2,Jersey,1,0,200,227,201,231,192,235,201,229,38.5,0.0,0.0,0,0,532.7,408.5,11.0,3742,47.9,5.3,19.3
cow46,3,Jersey,1,0,192,228,196,234,194,234,194,222,38.6,0.0,0.0,0,0,516.1,374.0,11.2,2596,123.2,4.9,20.7
cow46,4,Jersey,1,0,199,232,188,227,198,234,202,224,38.3,0.0,0.0,0,0,603.7,427.8,11.9,3057,50.5,6.2,19.6
cow46,5,Jersey,1,0,196,225,197,232,192,233,198,232,38.4,0.0,0.0,0,0,582.9,395.9,13.0,2506,56.5,4.0,20.7
cow46,6,Jersey,1,0,200,234,201,229,199,226,207,231,38.6,0.0,0.0,0,0,535.4,402.9,10.5,2713,45.7,4.6,19.4
cow47,1,Jersey,1,0,204,232,193,232,207,226,194,228,38.5,0.0,0.0,0,1,264.5,220.9,13.1,1377,3553.3,8.2,13.0
cow47,2,Jersey,1,0,200,228,199,240,201,229,196,230,38.9,0.0,0.0,0,1,250.5,219.5,12.6,1103,1209.3,8.7,12.3
cow47,3,Jersey,1,0,202,229,198,245,202,226,200,233,38.7,0.0,0.0,0,1,342.6,283.6,12.5,778,3706.7,9.1,8.5
cow47,4,Jersey,1,0,198,232,200,227,202,236,188,219,38.4,0.0,0.0,0,1,305.5,263.5,12.8,769,1235.0,8.1,13.3
cow47,5,Jersey,1,0,197,309,198,268,199,231,197,228,39.5,0.0,0.0,0,1,314.2,235.8,13.3,546,1655.8,7.1,11.2
cow47,6,Jersey,1,0,196,361,200,279,194,227,191,238,39.9,1.0,1.0,0,1,225.2,209.0,14.2,1491,2053.3,7.4,15.7
cow48,1,Jersey,1,0,206,242,195,219,205,229,199,231,38.8,0.0,0.0,0,0,557.1,416.6,11.9,3239,88.3,4.6,19.7
cow48,2,Jersey,1,0,213,228,195,233,202,248,199,226,38.4,0.0,0.0,0,0,538.2,384.1,10.2,3237,42.0,5.4,19.4
cow48,3,Jersey,1,0,198,218,202,237,204,233,203,220,38.9,0.0,0.0,0,0,475.6,349.3,13.1,2636,129.2,3.3,20.0
cow48,4,Jersey,1,0,205,231,197,209,201,241,198,239,38.9,0.0,0.0,0,0,501.1,371.6,12.6,3402,65.9,3.6,22.0
cow48,5,Jersey,1,0,204,231,199,226,188,226,208,223,39.0,0.0,0.0,0,0,530.5,384.1,10.4,3283,115.7,5.1,17.0
cow48,6,Jersey,1,0,204,232,199,232,189,236,195,228,38.9,0.0,0.0,0,0,522.1,362.7,13.0,3003,78.5,3.5,18.9
cow49,1,Jersey,1,0,202,231,200,227,199,218,203,226,38.7,0.0,0.0,0,0,508.3,372.3,11.9,2937,119.1,3.6,19.1
cow49,2,Jersey,1,0,197,235,198,226,198,238,203,232,38.6,0.0,0.0,0,0,515.9,395.4,11.3,2740,59.8,5.4,20.8
cow49,3,Jersey,1,0,193,234,205,237,191,226,196,232,38.7,0.0,0.0,0,0,509.9,355.0,11.9,3077,46.0,4.3,21.4
cow49,4,Jersey,1,0,190,226,205,237,197,234,200,234,38.6,0.0,0.0,0,0,526.1,376.9,11.5,3647,106.7,4.3,21.4
cow49,5,Jersey,1,0,198,233,200,230,197,240,198,233,38.9,0.0,0.0,0,0,578.9,390.4,12.2,3455,56.5,5.6,20.3
cow49,6,Jersey,1,0,201,230,200,228,214,222,197,232,38.7,0.0,0.0,0,0,417.3,335.3,11.7,2898,217.6,3.6,18.4
cow50,1,Jersey,2,0,191,234,201,221,181,218,192,248,38.4,0.0,0.0,0,0,510.5,372.7,11.1,3215,83.2,3.5,22.1
cow50,2,Jersey,2,0,196,224,189,227,207,241,193,230,38.4,0.0,0.0,0,0,527.1,368.9,9.1,2559,30.8,5.8,20.8
cow50,3,Jersey,2,0,205,227,194,225,196,214,196,230,38.4,0.0,0.0,0,0,531.8,388.8,12.1,3292,53.0,4.7,20.0
cow50,4,Jersey,2,0,192,231,199,231,203,211,191,228,38.5,0.0,0.0,0,0,505.1,349.4,11.1,2668,39.8,5.0,21.4
cow50,5,Jersey,2,0,192,235,204,229,197,221,198,234,38.6,0.0,0.0,0,0,449.7,319.2,12.4,3276,166.7,4.3,20.3
cow50,6,Jersey,2,0,196,227,193,243,190,234,203,234,38.7,0.0,0.0,0,0,533.1,361.6,12.1,4188,135.5,4.4,21.0
cow51,1,Jersey,2,0,202,223,204,225,201,231,202,223,38.6,0.0,0.0,0,0,589.1,402.3,11.1,2772,76.2,3.9,19.3
cow51,2,Jersey,2,0,182,224,189,217,191,221,202,225,38.3,0.0,0.0,0,0,458.6,367.6,12.7,4169,97.1,4.8,22.9
cow51,3,Jersey,2,0,204,224,197,225,208,230,212,224,38.2,0.0,0.0,0,0,554.6,387.5,11.7,3196,74.8,5.2,20.6
cow51,4,Jersey,2,0,206,222,195,236,196,221,200,228,38.2,0.0,0.0,0,0,506.9,380.5,11.7,2700,143.9,4.7,19.0
cow51,5,Jersey,2,0,198,217,206,232,197,227,193,237,38.0,0.0,0.0,0,0,517.5,363.5,11.3,2682,113.7,5.3,23.5
cow51,6,Jersey,2,0,196,242,196,236,194,226,201,213,38.1,0.0,0.0,0,0,477.9,368.4,13.5,3946,128.8,5.0,21.5
cow52,1,Jersey,2,0,208,225,182,230,186,235,199,239,38.1,0.0,0.0,0,0,506.6,353.5,10.6,3197,69.6,3.7,20.0
cow52,2,Jersey,2,0,195,234,193,239,199,229,206,235,37.9,0.0,0.0,0,0,572.0,411.9,11.1,2774,51.3,4.4,17.7
cow52,3,Jersey,2,0,204,234,198,235,207,229,198,229,38.0,0.0,0.0,0,0,543.3,394.9,10.0,2919,125.8,4.1,21.5
cow52,4,Jersey,2,0,197,228,197,224,204,226,207,224,38.1,0.0,0.0,0,0,589.3,463.5,12.4,3172,232.0,5.1,22.0
cow52,5,Jersey,2,0,204,231,191,223,194,227,198,231,38.1,0.0,0.0,0,0,567.1,419.6,10.8,2997,170.5,4.9,20.8
cow52,6,Jersey,2,0,201,228,202,236,201,233,199,236,,,,0,0,537.6,379.9,10.9,3138,236.9,4.6,19.5
cow53,1,Jersey,2,0,204,239,196,236,187,237,201,229,38.2,0.0,0.0,0,1,364.8,309.2,12.9,2009,2273.6,8.8,15.0
cow53,2,Jersey,2,0,192,221,198,231,197,235,206,227,38.4,0.0,0.0,0,1,312.6,304.0,13.6,849,913.1,6.5,15.9
cow53,3,Jersey,2,0,205,228,201,224,200,233,200,241,38.4,0.0,0.0,0,1,328.1,245.5,12.0,1558,980.8,7.5,10.5
cow53,4,Jersey,2,0,205,236,196,227,208,224,201,226,38.5,0.0,0.0,0,1,283.1,232.7,10.8,1271,6065.3,7.6,12.1
cow53,5,Jersey,2,0,197,199,271,223,210,220,200,220,38.9,1.0,0.0,1,1,297.7,252.3,14.0,1100,445.0,8.2,12.9
cow53,6,Jersey,2,0,192,179,309,230,197,227,191,239,39.8,0.0,0.0,0,1,267.1,230.8,11.0,1729,6709.1,8.4,10.9
cow54,1,Jersey,2,0,197,229,202,231,207,223,196,230,38.0,0.0,0.0,0,0,559.6,397.8,12.5,2415,46.1,4.5,21.1
cow54,2,Jersey,2,0,204,238,199,229,208,229,206,231,38.2,0.0,0.0,1,0,472.9,328.2,13.4,2053,299.9,3.4,20.5
cow54,3,Jersey,2,0,199,235,204,234,190,230,206,230,38.1,0.0,0.0,0,0,551.3,424.0,11.3,3090,75.7,4.8,21.4
cow54,4,Jersey,2,0,185,228,194,240,194,229,193,226,38.0,0.0,0.0,0,0,512.4,349.8,13.1,2945,130.8,4.6,20.6
cow54,5,Jersey,2,0,203,243,206,234,203,230,200,225,37.9,0.0,0.0,0,0,566.8,404.5,11.5,2459,412.6,3.3,20.4
cow54,6,Jersey,2,0,192,231,202,233,204,232,183,227,38.0,0.0,0.0,0,0,550.0,416.8,13.4,2316,63.2,4.3,20.8
cow55,1,Jersey,3,0,196,220,202,227,197,212,197,227,38.6,0.0,0.0,0,0,592.8,423.2,11.0,3772,62.5,4.8,19.3
cow55,2,Jersey,3,0,195,229,200,237,205,227,193,238,38.9,0.0,0.0,0,0,549.2,379.9,8.7,3185,49.2,5.8,19.9
cow55,3,Jersey,3,0,188,217,199,229,203,225,200,234,38.9,0.0,0.0,0,0,457.1,318.0,11.4,3008,39.8,3.6,20.3
cow55,4,Jersey,3,0,192,234,202,234,197,233,182,228,38.7,0.0,0.0,0,0,517.3,374.3,13.5,3878,63.2,5.1,19.2
cow55,5,Jersey,3,0,204,228,206,225,201,226,199,226,38.8,0.0,0.0,0,0,473.1,338.2,12.1,3409,54.1,3.6,21.0
cow55,6,Jersey,3,0,202,233,194,226,193,224,202,224,38.7,0.0,0.0,0,0,499.3,371.3,10.9,3708,33.5,3.5,20.6
cow56,1,Jersey,2,0,187,244,197,228,203,224,201,219,38.4,0.0,0.0,0,0,580.4,391.0,11.9,2528,68.7,3.5,18.4
cow56,2,Jersey,2,0,201,233,189,228,203,238,196,221,38.8,0.0,0.0,0,0,545.5,409.9,12.7,2513,108.4,5.0,17.7
cow56,3,Jersey,2,0,196,224,190,224,195,234,205,230,38.4,0.0,0.0,0,0,492.0,365.3,11.4,3247,42.8,4.6,19.9
cow56,4,Jersey,2,0,186,238,194,232,204,240,203,227,38.4,0.0,0.0,0,0,479.5,359.1,14.7,3166,71.0,4.2,20.9
cow56,5,Jersey,2,0,194,221,193,233,196,229,202,224,38.7,0.0,0.0,0,0,521.3,406.7,10.9,3500,209.9,4.9,18.4
cow56,6,Jersey,2,0,208,234,196,228,209,240,201,229,38.4,0.0,0.0,0,0,471.3,342.9,12.7,2348,29.8,4.5,19.8
cow57,1,Jersey,2,0,207,229,207,223,194,226,195,224,38.3,0.0,0.0,0,0,493.2,350.8,12.4,3281,301.6,4.6,18.8
cow57,2,Jersey,2,0,188,226,197,234,204,234,200,229,38.3,0.0,0.0,0,0,532.5,377.6,10.7,3396,49.9,4.3,20.7
cow57,3,Jersey,2,0,198,228,212,231,186,227,196,234,38.3,0.0,0.0,1,0,566.2,404.3,11.0,3374,91.3,3.7,19.8
cow57,4,Jersey,2,0,206,240,202,228,196,211,205,229,38.4,0.0,0.0,1,0,544.4,393.0,12.7,2837,192.2,5.9,19.5
cow57,5,Jersey,2,0,211,229,207,228,194,221,197,228,38.2,0.0,0.0,0,0,428.3,310.1,11.7,3207,237.3,5.6,20.6
cow57,6,Jersey,2,0,198,219,202,228,197,229,191,220,38.2,0.0,0.0,0,0,532.2,350.9,11.9,2690,109.9,5.8,22.5
cow58,1,Jersey,2,0,189,237,201,234,198,243,194,242,38.3,0.0,0.0,0,0,522.9,371.6,9.5,2883,49.2,4.1,20.7
cow58,2,Jersey,2,0,190,221,204,224,196,231,202,230,38.5,0.0,0.0,0,0,536.6,396.4,12.3,2583,46.3,4.0,19.6
cow58,3,Jersey,2,0,197,217,200,237,202,234,209,233,38.4,0.0,0.0,0,0,584.6,421.2,11.8,2697,53.4,4.2,20.5
cow58,4,Jersey,2,0,197,240,200,232,190,236,206,227,38.6,0.0,0.0,0,0,437.5,352.1,11.4,2904,292.9,5.4,19.8
cow58,5,Jersey,2,0,188,226,190,232,202,222,199,229,38.6,0.0,0.0,0,0,496.4,401.0,11.9,2804,61.0,4.5,19.2
cow58,6,Jersey,2,0,200,224,196,234,188,228,194,226,38.4,0.0,0.0,0,0,543.6,407.8,11.0,2696,99.3,4.1,20.5
cow59,1,Jersey,1,0,198,226,198,237,196,228,198,226,38.5,0.0,0.0,0,0,456.7,366.9,10.8,2480,38.6,4.8,17.1
cow59,2,Jersey,1,0,198,216,195,233,199,232,201,234,38.8,0.0,0.0,0,0,579.0,429.2,11.2,3784,35.7,3.9,21.3
cow59,3,Jersey,1,0,204,233,207,235,197,231,195,236,38.8,0.0,0.0,0,0,534.7,419.6,10.9,2800,80.9,3.4,19.3
cow59,4,Jersey,1,0,205,228,203,226,203,223,202,231,38.5,0.0,0.0,0,0,553.9,433.6,14.1,3132,63.5,4.6,20.7
cow59,5,Jersey,1,0,205,233,197,232,201,223,204,220,38.6,0.0,0.0,0,0,497.2,383.4,12.6,2296,66.8,4.1,21.0
cow59,6,Jersey,1,0,201,219,197,227,193,229,196,227,38.5,0.0,0.0,0,0,552.6,412.2,10.3,3543,28.6,4.5,21.2
cow60,1,Jersey,1,0,203,235,195,233,200,233,198,234,39.2,0.0,0.0,0,0,562.7,401.9,13.9,3067,75.5,2.5,18.1
cow60,2,Jersey,1,0,199,231,202,231,208,229,195,237,39.0,0.0,0.0,0,0,529.3,384.8,11.0,2822,231.6,3.8,20.9
cow60,3,Jersey,1,0,200,231,201,234,194,223,192,236,39.2,0.0,0.0,0,0,529.4,379.5,11.5,2826,44.1,4.5,19.1
cow60,4,Jersey,1,0,202,230,193,234,198,223,195,220,39.3,0.0,0.0,0,0,530.8,397.7,12.6,3348,147.6,3.3,18.3
cow60,5,Jersey,1,0,197,228,198,233,203,236,193,236,39.0,0.0,0.0,0,0,485.5,346.3,9.1,1819,7.3,3.3,22.1
cow60,6,Jersey,1,0,192,215,201,232,195,227,197,227,39.1,0.0,0.0,0,0,514.1,373.0,11.2,2670,45.6,4.5,18.6
cow61,1,Jersey,1,0,204,233,194,241,201,221,191,242,38.3,0.0,0.0,0,0,513.9,333.9,10.8,2952,21.2,5.1,20.0
cow61,2,Jersey,1,0,205,220,195,226,208,228,192,227,38.1,0.0,0.0,0,0,535.3,420.2,11.7,2948,186.6,3.8,22.3
cow61,3,Jersey,1,0,194,228,195,219,196,239,198,229,38.2,0.0,0.0,0,0,560.0,400.0,11.9,4002,145.8,4.3,20.6
cow61,4,Jersey,1,0,191,234,206,227,205,244,209,237,38.3,0.0,0.0,0,0,477.7,362.8,11.4,2865,38.9,4.3,20.1
cow61,5,Jersey,1,0,202,230,187,228,201,229,198,223,38.1,0.0,0.0,0,0,515.0,403.2,11.4,3396,97.0,3.3,19.9
cow61,6,Jersey,1,0,195,237,198,233,202,233,192,224,38.4,0.0,0.0,0,0,579.3,421.0,12.8,3725,182.2,5.4,19.0
cow62,1,Jersey,1,0,198,236,202,221,190,225,189,232,38.4,0.0,0.0,0,0,490.3,388.2,11.9,3268,202.8,4.4,20.9
cow62,2,Jersey,1,0,189,246,186,213,203,227,187,227,38.5,0.0,0.0,0,0,487.1,337.9,11.5,2730,60.0,4.4,20.8
cow62,3,Jersey,1,0,201,230,201,229,193,238,192,235,,,,0,0,528.1,428.0,11.7,2486,17.3,4.8,18.9
